Cycle_Type,Ambient_Temperature,Cycle_Time,Voltage_Measured,Current_Measured,Temperature_Measured,Current_Charge,Voltage_Charge,Time_Point,Capacity,Actual_SoH
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208211891820116,1.0528274577325605,27.259647507976048,1.045,4.721,1038.594,1458.617291000001,72930.86455000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208711008722148,1.0527762017988052,27.249634442385528,1.045,4.721,1045.188,1465.508021000001,73275.40105000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208506633704054,1.0403235173295675,27.230214934923023,1.034,4.715,1051.797,1472.341727000001,73617.08635000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208038791204532,1.031644361727241,27.208428428518417,1.023,4.71,1058.438,1479.135470000001,73956.77350000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20886692060935,1.0285681111249725,27.201120676962635,1.021,4.71,1065.078,1485.9149100000009,74295.74550000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208441468199367,1.0180956291945555,27.17062001995949,1.011,4.704,1071.782,1492.6926540000009,74634.63270000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207855857374026,1.009092160259844,27.15562527696831,1.0,4.699,1078.453,1499.363654000001,74968.18270000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207627264043281,0.9953846215582776,27.13819451387757,0.989,4.694,1085.125,1505.962262000001,75298.11310000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208052729694946,0.9953918502540756,27.128704754367018,0.988,4.694,1091.813,1512.570006000001,75628.50030000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2084260091549455,0.9937798441765384,27.11777111421957,0.988,4.694,1098.532,1519.208378000001,75960.41890000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20900398281303,0.9915551521429778,27.09439720059356,0.986,4.694,1105.282,1525.863878000001,76293.19390000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208640132824457,0.98295847778085,27.07884088843157,0.975,4.688,1112.157,1532.567003000001,76628.35015000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208019201728172,0.9717766964517311,27.06246892645807,0.964,4.683,1119.032,1539.194503000001,76959.72515000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208756753399103,0.9724081849150312,27.04256660368668,0.963,4.683,1125.844,1545.7544590000011,77287.72295000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208369583838741,0.959235206867338,27.03490591434521,0.952,4.677,1132.688,1552.2699470000011,77613.49735000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207677454505691,0.9482766747767316,27.00470493371249,0.941,4.672,1139.657,1558.827776000001,77941.38880000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208349209228812,0.947926830316841,26.99578007545916,0.941,4.672,1146.594,1565.3554930000012,78267.77465000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208975280366547,0.9482726366559724,26.985238633669493,0.94,4.672,1153.469,1571.8179930000013,78590.89965000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208569664095568,0.9396048917046662,26.96369894825589,0.929,4.667,1160.516,1578.364656000001,78918.23280000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207887149726617,0.924715471576976,26.94569592886771,0.92,4.661,1167.578,1584.8616960000013,79243.08480000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208282638861198,0.9254714162789772,26.921777188753392,0.918,4.661,1174.594,1591.3023840000014,79565.11920000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208658576268006,0.92433511828792,26.897426902774104,0.917,4.661,1181.61,1597.736056000001,79886.80280000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208208691516074,0.9128219471509044,26.883272984487217,0.906,4.656,1188.688,1604.1487240000015,80207.43620000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208698073714187,0.9107082838204368,26.866345699817185,0.905,4.656,1195.75,1610.5398340000013,80526.99170000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208526125757005,0.9010200976477176,26.85116657480721,0.895,4.65,1202.938,1616.9730940000013,80848.65470000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208620350275504,0.9002226096831618,26.83869296506155,0.894,4.65,1210.094,1623.3705580000012,81168.52790000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208350540121433,0.8906476237189948,26.81599844608449,0.884,4.645,1217.297,1629.7380100000012,81486.90050000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208856653835779,0.8865846129701338,26.79975093058344,0.883,4.645,1224.532,1636.126515000001,81806.32575000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208326822619704,0.8795809917261687,26.782358287634107,0.872,4.64,1231.719,1642.3935790000012,82119.67895000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208606203362685,0.8769870813556384,26.773918212538234,0.871,4.64,1239.016,1648.7492660000012,82437.46330000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208181470881318,0.8653268483296034,26.752156169833206,0.86,4.634,1246.328,1655.037586000001,82751.87930000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208570170464125,0.8666849248028774,26.73882551105472,0.86,4.634,1253.641,1661.326766000001,83066.33830000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208346622551784,0.8548093755399265,26.71372863047696,0.849,4.629,1261.016,1667.588141000001,83379.40705000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2085880304804615,0.8527566223818492,26.691771056718743,0.848,4.629,1268.407,1673.855709000001,83692.78545000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208168895819465,0.8438974980237514,26.679963189664075,0.838,4.623,1275.797,1680.048529000001,84002.42645000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208558574382812,0.8456051285102445,26.65272092215057,0.837,4.623,1283.219,1686.2607430000012,84313.03715000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208117594207951,0.832810463326217,26.64783381951806,0.826,4.618,1290.641,1692.3913150000012,84619.56575000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208370866611433,0.8283676817711617,26.637820995570006,0.826,4.618,1298.157,1698.599531000001,84929.97655000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209039114167148,0.8272495457586663,26.622497598013894,0.824,4.618,1305.703,1704.817435000001,85240.87175000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208491416464849,0.8175505956709596,26.60929065467332,0.814,4.613,1313.203,1710.922435000001,85546.12175000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208677404432229,0.8178336765583102,26.58885638277808,0.812,4.613,1320.797,1717.088763000001,85854.43815000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2094996359397765,0.8183316426890318,26.57074738670529,0.811,4.613,1328.297,1723.171263000001,86158.56315000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209640080267245,0.8138648502321313,26.55043046577642,0.811,4.613,1335.938,1729.3681140000012,86468.40570000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208679756683599,0.796659879891187,26.53858815030229,0.79,4.596,1343.578,1735.4037140000012,86770.18570000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208884908649935,0.7952018754609882,26.516048011141297,0.79,4.602,1351.25,1741.4645940000012,87073.22970000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209308704275574,0.7913736091490657,26.513530032528625,0.789,4.602,1358.907,1747.5059670000012,87375.29835000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209772009253167,0.7928100447067333,26.497272161912804,0.788,4.602,1366.61,1753.5759310000012,87678.79655000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209177124658778,0.7836868279394609,26.480604590740366,0.778,4.596,1374.422,1759.6536670000014,87982.68335000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208495495417034,0.7708024829746195,26.467922047382128,0.767,4.591,1382.203,1765.6216940000013,88281.08470000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208869432500527,0.7730382150974432,26.44649759901785,0.766,4.591,1389.969,1771.5704500000013,88578.52250000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209619128387137,0.7716153587975886,26.43709749960324,0.765,4.586,1397.719,1777.499200000001,88874.96000000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209056232366861,0.75916599643815,26.42485674675428,0.754,4.58,1405.657,1783.4844520000013,89174.22260000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207674283560789,0.7420462220091897,26.41429083789865,0.735,4.575,1413.547,1789.283602000001,89464.18010000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207796636027994,0.7402379225943719,26.400694038658163,0.735,4.575,1421.485,1795.1180320000012,89755.90160000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208021699208292,0.7386243571592607,26.38384083472146,0.733,4.575,1429.375,1800.901402000001,90045.07010000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208485577348821,0.7398182603504974,26.372253844297177,0.732,4.569,1437.203,1806.631498000001,90331.57490000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208882589738016,0.7365315432335277,26.35375447069952,0.732,4.575,1445.188,1812.4765180000013,90623.82590000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209292573950177,0.7385866604674121,26.34264564484872,0.731,4.575,1453.094,1818.2558040000013,90912.79020000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209781394266668,0.736749231613613,26.328251926250896,0.729,4.575,1461.141,1824.1220670000016,91206.10335000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209581688961626,0.7267631395298093,26.32168552448384,0.72,4.569,1469.25,1829.9605470000013,91498.02735000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209100174257318,0.7165986865925322,26.306035437143645,0.709,4.558,1477.344,1835.6991930000013,91784.95965000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209383877953059,0.7145883854119705,26.295060672633447,0.708,4.558,1485.422,1841.4184170000012,92070.92085000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208114946495904,0.6932482871051965,26.289999175218025,0.689,4.553,1493.625,1847.0702840000013,92353.51420000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208234519863413,0.6945300070996676,26.2663740720615,0.689,4.553,1501.782,1852.6904570000013,92634.52285000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208509320925403,0.6928188134091596,26.24187357663689,0.687,4.553,1509.922,1858.2826370000016,92914.13185000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208808895547115,0.6919731328543595,26.232509466104805,0.686,4.548,1518.032,1863.8460970000012,93192.30485000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209346438839832,0.6920372108945733,26.2176243441778,0.686,4.553,1526.219,1869.4623790000016,93473.11895000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2099486995035615,0.6914758225846176,26.206938120165564,0.685,4.553,1534.328,1875.0170440000013,93750.85220000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209107188524615,0.67957509109989,26.200283403641908,0.674,4.542,1542.547,1880.5566500000016,94027.83250000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.209690460630117,0.6790078918515368,26.179239458627656,0.672,4.542,1550.813,1886.1114020000016,94305.57010000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208247298059657,0.6598716639280916,26.173799296707724,0.652,4.531,1559.078,1891.5001820000016,94575.00910000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20857072183066,0.6564016296915223,26.166964847252505,0.652,4.531,1567.391,1896.9202580000017,94846.01290000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207770023601951,0.6430668902793036,26.145178483209207,0.642,4.531,1575.782,1902.3072800000016,95115.36400000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207989432459447,0.6447115512521977,26.13759534534408,0.641,4.531,1584.157,1907.6756550000016,95383.78275000009
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208588528237521,0.6480541066302377,26.12115797559076,0.641,4.526,1592.532,1913.0440300000016,95652.20150000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2079804933436975,0.632867638478675,26.11306213669023,0.63,4.521,1601.016,1918.3889500000016,95919.44750000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.208157574679031,0.6326610102995082,26.09733833655268,0.629,4.521,1609.344,1923.6272620000016,96181.36310000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207932743645627,0.6235572208078856,26.08076825087971,0.619,4.515,1617.594,1928.7340120000013,96436.70060000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207192124567106,0.6133625176921822,26.07653055450025,0.608,4.51,1625.938,1933.8071640000012,96690.35820000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206594412630115,0.6039366338207837,26.056859086071626,0.599,4.51,1634.313,1938.8237890000012,96941.18945000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207032211373713,0.6034668223546348,26.04776968285145,0.599,4.51,1642.625,1943.8026770000013,97190.13385000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207056087187234,0.6015642328007226,26.03472016386808,0.598,4.504,1651.0,1948.8109270000011,97440.54635000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.207350580730836,0.6007451534455356,26.021702749808657,0.598,4.504,1659.532,1953.913063000001,97695.65315000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2068946713445765,0.5888991416769546,26.005347972396,0.587,4.499,1667.953,1958.856190000001,97942.80950000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206255091818687,0.5812862966501235,25.9998997883682,0.577,4.494,1676.438,1963.7520350000011,98187.60175000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205467809452547,0.5704764133038663,25.991624612755032,0.566,4.488,1684.922,1968.5539790000012,98427.69895000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204826289349946,0.5604757596374609,25.977728056778133,0.557,4.483,1693.532,1973.349749000001,98667.48745000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204112380917294,0.5507129720721501,25.96802972639211,0.546,4.477,1702.078,1978.0158650000012,98900.79325000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2040912178226,0.5510896263236675,25.96429913477961,0.546,4.477,1710.688,1982.7169250000013,99135.84625000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204384228291382,0.5486139435919348,25.94972534478913,0.546,4.477,1719.282,1987.4092490000012,99370.46245000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204511393492087,0.5491826764306634,25.935714812284104,0.546,4.477,1727.922,1992.1266890000013,99606.33445000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205666674806584,0.5586955031484316,25.92403827568284,0.554,4.483,1736.641,1996.957015000001,99847.85075000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205227048065919,0.5481341300424575,25.90846731730505,0.545,4.477,1745.391,2001.7257650000013,100086.28825000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2046358999852025,0.5382095415240116,25.90428028489161,0.534,4.472,1754.125,2006.3897210000011,100319.48605000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.203864052328163,0.5265106227505403,25.885946197371737,0.524,4.467,1762.953,2011.0155930000012,100550.77965000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204037961901222,0.5298410847654295,25.87792480951822,0.523,4.467,1771.688,2015.5839980000012,100779.19990000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204351357207246,0.5253218529707468,25.85541446282822,0.523,4.467,1780.563,2020.2256230000012,101011.28115000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20465582657988,0.5250441063750513,25.86045277113601,0.523,4.467,1789.344,2024.8180860000011,101240.90430000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20491254883028,0.5242188678494638,25.84542465659224,0.521,4.467,1798.235,2029.4502970000008,101472.51485000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205317483463414,0.5238124566468473,25.82877032765578,0.521,4.467,1807.172,2034.1064740000013,101705.32370000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2053871252261565,0.5269913539893655,25.811763164837107,0.52,4.467,1815.828,2038.6075940000007,101930.37970000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206068967274533,0.5230345459680857,25.806258124713384,0.52,4.467,1824.485,2043.1092340000007,102155.46170000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205417668919316,0.5116903627013247,25.786898486093573,0.509,4.461,1833.313,2047.6026860000013,102380.13430000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204675395340695,0.5020067812924291,25.770932178850263,0.498,4.456,1842.11,2051.9835920000014,102599.17960000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205119442218011,0.5020659786355999,25.76772026691894,0.498,4.456,1850.953,2056.3874060000016,102819.37030000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2051919563505535,0.5006923577825547,25.758593337656688,0.497,4.456,1859.719,2060.7441080000017,103037.20540000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205420409663925,0.4983389296096531,25.75147831551192,0.497,4.456,1868.625,2065.1703900000016,103258.51950000008
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.206070769260591,0.5030250861596937,25.735282123634565,0.496,4.456,1877.547,2069.595702000001,103479.78510000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.20502523875892,0.4899609143885506,25.727298192405097,0.486,4.45,1886.516,2073.9546360000013,103697.73180000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204599278995076,0.4809035478380226,25.7103883372967,0.477,4.445,1895.485,2078.2328490000014,103911.64245000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.203830540197817,0.4698575223127944,25.69822465164943,0.466,4.44,1904.5,2082.433839000001,104121.69195000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.203967279865121,0.4709115134694304,25.684450878871136,0.466,4.44,1913.578,2086.664187000001,104333.20935000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204208657353725,0.4664960070477396,25.67603343897928,0.466,4.44,1922.688,2090.9094470000014,104545.47235000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204702270092241,0.4687825134778998,25.66851432473795,0.464,4.44,1931.813,2095.1434470000013,104757.17235000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204745915318085,0.4675475765416573,25.65906846087536,0.464,4.44,1940.969,2099.3918310000013,104969.59155000007
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205094490134934,0.4710790903577856,25.643438208204547,0.463,4.44,1950.172,2103.652820000001,105182.64100000006
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205447557797459,0.4679530508640555,25.627825664384023,0.463,4.44,1959.344,2107.899456000001,105394.97280000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205564798861295,0.4696751738003875,25.619914620814964,0.462,4.44,1968.547,2112.151242000001,105607.56210000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.2049730424239256,0.4557063038830112,25.61678046859096,0.452,4.434,1977.828,2116.346254000001,105817.31270000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204423180563228,0.4441603458990463,25.597918888006618,0.441,4.429,1987.11,2120.439616000001,106021.98080000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204667497003676,0.4439230420283854,25.58248452111052,0.441,4.429,1996.407,2124.539593000001,106226.97965000004
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.204872950143545,0.4418730602454347,25.57955357103272,0.441,4.429,2005.797,2128.6805830000008,106434.02915000003
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205111263541184,0.4437026570894808,25.571956635311423,0.44,4.429,2014.516,2132.516943000001,106625.84715000005
charge,[24],[[2.0080e+03 4.0000e+00 2.0000e+00 1.3000e+01 8.0000e+00 1.7921e+01]],4.205233283743695,0.442610706008891,25.56181400545333,0.44,4.429,2023.266,2136.366943000001,106818.34715000005
